iter	Passed	Remaining
1498	87966	3433040
1499	88008	3432349
1500	88048	3431545
1501	88088	3430751
1502	88136	3430278
1503	88186	3429882
1504	88248	3429955
1505	88300	3429634
1506	88337	3428735
1507	88402	3428952
1508	88465	3429033
1509	88534	3429398
1510	88604	3429790
1511	88672	3430062
1512	88732	3430064
1513	88787	3429855
1514	88830	3429198
1515	88900	3429587
1516	88957	3429483
1517	89037	3430216
1518	89102	3430399
1519	89159	3430289
1520	89231	3430751
1521	89271	3429980
1522	89341	3430340
1523	89405	3430508
1524	89533	3433083
1525	89584	3432746
1526	89656	3433199
1527	89722	3433417
1528	89799	3434041
1529	89862	3434151
1530	89979	3436308
1531	90051	3436772
1532	90108	3436654
1533	90179	3437064
1534	90215	3436104
1535	90279	3436259
1536	90324	3435679
1537	90436	3437629
1538	90522	3438635
1539	90593	3439028
1540	90662	3439365
1541	90732	3439716
1542	90792	3439707
1543	90876	3440603
1544	91009	3443351
1545	91070	3443355
1546	91121	3442999
1547	91176	3442813
1548	91223	3442278
1549	91280	3442142
1550	91335	3441952
1551	91375	3441178
1552	91418	3440518
1553	91476	3440417
1554	91567	3441576
1555	91636	3441889
1556	91708	3442342
1557	91759	3441981
1558	91802	3441341
1559	91841	3440522
1560	91888	3440027
1561	91921	3438982
1562	91962	3438256
1563	92005	3437620
1564	92056	3437270
1565	92100	3436649
1566	92153	3436381
1567	92188	3435417
1568	92237	3434990
1569	92279	3434308
1570	92313	3433356
1571	92352	3432537
1572	92396	3431959
1573	92439	3431309
1574	92482	3430677
1575	92583	3432173
1576	92647	3432299
1577	92699	3431995
1578	92750	3431650
1579	92837	3432629
1580	92896	3432594
1581	92952	3432423
1582	93012	3432408
1583	93127	3434411
1584	93196	3434754
1585	93265	3435050
1586	93350	3435955
1587	93469	3438139
1588	93536	3438353
1589	93595	3438315
1590	93643	3437865
1591	93698	3437663
1592	93784	3438598
1593	93828	3437981
1594	93940	3439876
1595	94059	3442002
1596	94117	3441916
1597	94174	3441787
1598	94229	3441592
1599	94293	3441725
1600	94364	3442084
1601	94448	3442930
1602	94525	3443538
1603	94573	3443105
1604	94659	3444020
1605	94728	3444321
1606	94767	3443536
1607	94814	3443056
1608	94923	3444810
1609	94972	3444390
1610	95029	3444235
1611	95088	3444196
1612	95126	3443376
1613	95176	3442975
1614	95233	3442861
1615	95292	3442777
1616	95329	3441933
1617	95378	3441523
1618	95416	3440721
1619	95457	3440023
1620	95503	3439467
1621	95545	3438803
1622	95604	3438741
1623	95641	3437921
1624	95678	3437064
1625	95712	3436121
1626	95758	3435609
1627	95806	3435131
1628	95844	3434345
1629	95885	3433636
1630	95938	3433374
1631	95986	3432940
1632	96034	3432468
1633	96081	3431991
1634	96113	3431004
1635	96147	3430042
1636	96186	3429293
1637	96233	3428786
1638	96296	3428881
1639	96335	3428139
1640	96382	3427659
1641	96436	3427413
1642	96476	3426718
1643	96520	3426114
1644	96570	3425754
1645	96618	3425311
1646	96662	3424729
1647	96702	3424005
1648	96755	3423761
1649	96795	3423039
1650	96833	3422253
1651	96878	3421694
1652	96916	3420926
1653	96950	3419982
1654	96994	3419415
1655	97051	3419320
1656	97113	3419367
1657	97144	3418320
1658	97187	3417736
1659	97242	3417562
1660	97295	3417286
1661	97346	3416950
1662	97405	3416909
1663	97446	3416240
1664	97524	3416884
1665	97580	3416733
1666	97625	3416181
1667	97679	3415973
1668	97727	3415550
1669	97796	3415838
1670	97839	3415251
1671	97892	3414992
1672	97932	3414278
1673	98007	3414803
1674	98059	3414503
1675	98113	3414295
1676	98160	3413839
1677	98201	3413187
1678	98257	3413027
1679	98315	3412951
1680	98350	3412068
1681	98400	3411715
1682	98443	3411118
1683	98497	3410927
1684	98549	3410617
1685	98590	3409956
1686	98653	3410060
1687	98706	3409815
1688	98755	3409428
1689	98793	3408671
1690	98845	3408381
1691	98906	3408425
1692	98965	3408367
1693	99014	3407991
1694	99072	3407921
1695	99140	3408172
1696	99239	3409513
1697	99311	3409920
1698	99375	3410056
1699	99460	3410918
1700	99508	3410481
1701	99582	3410954
1702	99641	3410910
1703	99686	3410388
1704	99747	3410435
1705	99780	3409493
1706	99867	3410405
1707	99927	3410405
1708	99981	3410206
1709	100022	3409547
1710	100066	3408974
1711	100114	3408567
1712	100161	3408128
1713	100203	3407500
1714	100254	3407184
1715	100308	3406967
1716	100360	3406711
1717	100410	3406355
1718	100457	3405920
1719	100497	3405244
1720	100538	3404568
1721	100606	3404841
1722	100644	3404113
1723	100695	3403782
1724	100742	3403347
1725	100791	3402960
1726	100847	3402842
1727	100901	3402609
1728	100975	3403100
1729	101014	3402376
1730	101065	3402077
1731	101102	3401300
1732	101159	3401192
1733	101205	3400719
1734	101274	3401015
1735	101359	3401856
1736	101410	3401547
1737	101467	3401452
1738	101521	3401230
1739	101581	3401213
1740	101630	3400840
1741	101677	3400418
1742	101727	3400069
1743	101769	3399468
1744	101824	3399305
1745	101876	3399025
1746	101924	3398618
1747	101961	3397863
1748	102000	3397147
1749	102038	3396410
1750	102088	3396101
1751	102135	3395653
1752	102194	3395607
1753	102226	3394675
1754	102267	3394058
1755	102312	3393561
1756	102357	3393070
1757	102400	3392511
1758	102455	3392317
1759	102506	3392016
1760	102571	3392211
1761	102625	3392010
1762	102673	3391611
1763	102754	3392290
1764	102824	3392629
1765	102902	3393204
1766	102956	3393029
1767	103036	3393672
1768	103120	3394456
1769	103185	3394614
1770	103245	3394613
1771	103309	3394746
1772	103369	3394749
1773	103425	3394629
1774	103470	3394132
1775	103523	3393884
1776	103584	3393933
1777	103650	3394128
1778	103710	3394121
1779	103766	3393969
1780	103815	3393629
1781	103877	3393689
1782	103936	3393658
1783	103978	3393046
1784	104023	3392579
1785	104069	3392118
1786	104113	3391591
1787	104163	3391261
1788	104213	3390913
1789	104272	3390906
1790	104329	3390792
1791	104376	3390368
1792	104418	3389798
1793	104470	3389527
1794	104512	3388943
1795	104549	3388206
1796	104590	3387579
1797	104640	3387265
1798	104692	3387002
1799	104743	3386720
1800	104786	3386159
1801	104828	3385574
1802	104883	3385401
1803	104933	3385085
1804	104979	3384646
1805	105031	3384390
1806	105080	3384043
1807	105117	3383290
1808	105164	3382888
1809	105214	3382563
1810	105267	3382322
1811	105313	3381879
1812	105356	3381349
1813	105402	3380906
1814	105444	3380330
1815	105483	3379668
1816	105526	3379114
1817	105567	3378509
1818	105616	3378168
1819	105662	3377716
1820	105705	3377178
1821	105745	3376529
1822	105797	3376293
1823	105843	3375853
1824	105902	3375833
1825	105943	3375225
1826	105990	3374811
1827	106031	3374225
1828	106067	3373470
1829	106105	3372778
1830	106144	3372097
1831	106182	3371396
1832	106225	3370891
1833	106273	3370513
1834	106330	3370415
1835	106373	3369893
1836	106426	3369675
1837	106481	3369516
1838	106544	3369626
1839	106621	3370168
1840	106665	3369660
1841	106723	3369611
1842	106766	3369096
1843	106805	3368429
1844	106856	3368147
1845	106902	3367702
1846	106941	3367070
1847	106987	3366622
1848	107027	3366009
1849	107075	3365655
1850	107119	3365135
1851	107160	3364560
1852	107205	3364102
1853	107253	3363723
1854	107296	3363218
1855	107354	3363169
1856	107395	3362565
1857	107435	3361952
1858	107481	3361534
1859	107523	3360971
1860	107571	3360620
1861	107627	3360504
1862	107689	3360583
1863	107726	3359872
1864	107771	3359423
1865	107821	3359112
1866	107855	3358303
1867	107906	3358035
1868	107949	3357536
1869	107988	3356879
1870	108033	3356429
1871	108085	3356199
1872	108131	3355762
1873	108196	3355936
1874	108232	3355202
1875	108287	3355050
1876	108330	3354539
1877	108374	3354069
1878	108415	3353490
1879	108469	3353325
1880	108522	3353111
1881	108565	3352594
1882	108611	3352194
1883	108649	3351539
1884	108692	3351005
1885	108747	3350879
1886	108816	3351181
1887	108882	3351358
1888	108966	3352107
1889	109035	3352401
1890	109093	3352355
1891	109133	3351753
1892	109179	3351353
1893	109262	3352077
1894	109340	3352613
1895	109418	3353184
1896	109496	3353763
1897	109552	3353644
1898	109582	3352754
1899	109625	3352242
1900	109673	3351868
1901	109720	3351484
1902	109767	3351123
1903	109807	3350519
1904	109864	3350429
1905	109899	3349676
1906	109965	3349877
1907	110001	3349177
1908	110038	3348485
1909	110077	3347840
1910	110122	3347415
1911	110174	3347198
1912	110221	3346789
1913	110269	3346455
1914	110319	3346153
1915	110359	3345581
1916	110399	3344986
1917	110442	3344491
1918	110499	3344409
1919	110559	3344416
1920	110605	3344018
1921	110643	3343362
1922	110686	3342859
1923	110736	3342594
1924	110770	3341812
1925	110811	3341268
1926	110866	3341136
1927	110920	3340973
1928	110952	3340146
1929	110987	3339393
1930	111026	3338795
1931	111098	3339175
1932	111153	3339029
1933	111202	3338712
1934	111255	3338532
1935	111302	3338148
1936	111350	3337807
1937	111397	3337426
1938	111430	3336644
1939	111468	3336025
1940	111510	3335502
1941	111555	3335070
1942	111601	3334655
1943	111638	3333993
1944	111691	3333799
1945	111731	3333239
1946	111785	3333059
1947	111835	3332800
1948	111879	3332343
1949	111924	3331916
1950	111959	3331176
1951	112039	3331789
1952	112089	3331527
1953	112150	3331568
1954	112204	3331399
1955	112247	3330924
1956	112294	3330550
1957	112339	3330144
1958	112382	3329664
1959	112431	3329354
1960	112476	3328930
1961	112517	3328395
1962	112568	3328145
1963	112623	3328021
1964	112697	3328439
1965	112776	3329032
1966	112845	3329319
1967	112929	3330038
1968	113044	3331687
1969	113178	3333891
1970	113272	3334898
1971	113357	3335648
1972	113413	3335550
1973	113506	3336534
1974	113607	3337748
1975	113691	3338465
1976	113750	3338456
1977	113812	3338528
1978	113874	3338607
1979	113944	3338915
1980	113995	3338677
1981	114037	3338156
1982	114108	3338491
1983	114184	3338969
1984	114234	3338705
1985	114299	3338859
1986	114367	3339114
1987	114416	3338787
1988	114460	3338349
1989	114500	3337773
1990	114545	3337366
1991	114602	3337277
1992	114649	3336909
1993	114693	3336467
1994	114747	3336318
1995	114801	3336131
1996	114871	3336439
1997	114913	3335939
1998	114959	3335536
1999	115013	3335383
2000	115069	3335280
2001	115113	3334829
2002	115156	3334354
2003	115204	3334035
2004	115249	3333600
2005	115305	3333516
2006	115362	3333455
2007	115403	3332901
2008	115453	3332630
2009	115504	3332379
2010	115568	3332520
2011	115628	3332529
2012	115690	3332618
2013	115737	3332246
2014	115792	3332114
2015	115849	3332060
2016	115904	3331912
2017	115945	3331385
2018	115988	3330912
2019	116035	3330560
2020	116078	3330104
2021	116115	3329438
2022	116174	3329439
2023	116218	3328986
2024	116275	3328912
2025	116310	3328228
2026	116361	3327987
2027	116397	3327323
2028	116437	3326773
2029	116489	3326561
2030	116527	3325945
2031	116565	3325331
2032	116610	3324919
2033	116655	3324514
2034	116697	3324028
2035	116738	3323505
2036	116787	3323195
2037	116835	3322884
2038	116880	3322473
2039	116941	3322521
2040	117003	3322582
2041	117060	3322528
2042	117103	3322054
2043	117152	3321759
2044	117195	3321302
2045	117244	3321001
2046	117305	3321064
2047	117358	3320872
2048	117400	3320375
2049	117449	3320106
2050	117498	3319814
2051	117540	3319324
2052	117602	3319386
2053	117641	3318816
2054	117685	3318386
2055	117733	3318058
2056	117785	3317849
2057	117817	3317101
2058	117861	3316674
2059	117906	3316255
2060	117949	3315807
2061	117997	3315478
2062	118041	3315055
2063	118093	3314845
2064	118142	3314557
2065	118185	3314118
2066	118230	3313709
2067	118296	3313892
2068	118348	3313690
2069	118384	3313059
2070	118437	3312875
2071	118486	3312583
2072	118535	3312312
2073	118593	3312272
2074	118646	3312085
2075	118691	3311686
2076	118731	3311167
2077	118773	3310695
2078	118823	3310425
2079	118868	3310020
2080	118918	3309763
2081	118974	3309695
2082	119025	3309457
2083	119073	3309138
2084	119118	3308752
2085	119169	3308532
2086	119221	3308320
2087	119264	3307886
2088	119323	3307863
2089	119389	3308069
2090	119447	3308020
2091	119507	3308036
2092	119574	3308257
2093	119623	3307988
2094	119676	3307816
2095	119720	3307394
2096	119765	3306992
2097	119804	3306450
2098	119845	3305955
2099	119895	3305681
2100	119943	3305381
2101	120029	3306116
2102	120103	3306539
2103	120208	3307787
2104	120288	3308351
2105	120331	3307905
2106	120380	3307646
2107	120431	3307408
2108	120472	3306908
2109	120517	3306530
2110	120573	3306445
2111	120617	3306014
2112	120661	3305595
2113	120704	3305162
2114	120752	3304853
2115	120801	3304578
2116	120849	3304268
2117	120906	3304198
2118	120943	3303592
2119	120988	3303203
2120	121042	3303065
2121	121084	3302617
2122	121131	3302286
2123	121182	3302059
2124	121228	3301700
2125	121275	3301373
2126	121328	3301190
2127	121377	3300909
2128	121427	3300676
2129	121477	3300415
2130	121529	3300232
2131	121582	3300057
2132	121630	3299762
2133	121682	3299566
2134	121729	3299235
2135	121776	3298922
2136	121830	3298781
2137	121869	3298226
2138	121918	3297960
2139	121967	3297694
2140	122012	3297287
2141	122059	3296978
2142	122104	3296590
2143	122154	3296344
2144	122208	3296220
2145	122258	3295953
2146	122301	3295541
2147	122343	3295073
2148	122395	3294875
2149	122437	3294423
2150	122485	3294134
2151	122531	3293786
2152	122578	3293463
2153	122654	3293908
2154	122713	3293897
2155	122770	3293851
2156	122814	3293430
2157	122870	3293352
2158	122935	3293531
2159	123005	3293820
2160	123057	3293634
2161	123108	3293405
2162	123151	3292985
2163	123191	3292477
2164	123237	3292122
2165	123290	3291966
2166	123341	3291737
2167	123405	3291886
2168	123457	3291689
2169	123507	3291446
2170	123544	3290870
2171	123587	3290424
2172	123638	3290205
2173	123677	3289693
2174	123718	3289194
2175	123774	3289132
2176	123823	3288865
2177	123873	3288606
2178	123927	3288481
2179	123987	3288517
2180	124032	3288144
2181	124075	3287712
2182	124123	3287419
2183	124175	3287233
2184	124226	3287017
2185	124270	3286622
2186	124319	3286369
2187	124381	3286446
2188	124428	3286123
2189	124483	3286025
2190	124535	3285830
2191	124585	3285601
2192	124646	3285655
2193	124693	3285332
2194	124741	3285040
2195	124796	3284956
2196	124845	3284674
2197	124888	3284254
2198	124943	3284158
2199	124985	3283707
2200	125042	3283664
2201	125109	3283867
2202	125174	3284031
2203	125240	3284219
2204	125331	3285058
2205	125396	3285199
2206	125480	3285852
2207	125538	3285821
2208	125606	3286077
2209	125650	3285670
2210	125701	3285463
2211	125742	3284996
2212	125790	3284695
2213	125840	3284472
2214	125893	3284326
2215	125938	3283953
2216	125992	3283822
2217	126043	3283618
2218	126079	3283004
2219	126124	3282633
2220	126168	3282267
2221	126221	3282091
2222	126276	3282003
2223	126325	3281729
2224	126391	3281911
2225	126446	3281827
2226	126490	3281428
2227	126534	3281032
2228	126588	3280905
2229	126671	3281527
2230	126745	3281914
2231	126830	3282592
2232	126904	3282975
2233	126983	3283499
2234	127068	3284163
2235	127139	3284466
2236	127211	3284803
2237	127285	3285207
2238	127347	3285257
2239	127422	3285685
2240	127499	3286134
2241	127577	3286636
2242	127661	3287267
2243	127734	3287623
2244	127797	3287715
2245	127871	3288116
2246	127940	3288365
2247	128005	3288499
2248	128080	3288908
2249	128129	3288662
2250	128221	3289499
2251	128371	3291831
2252	128477	3293026
2253	128601	3294687
2254	128667	3294868
2255	128742	3295262
2256	128808	3295421
2257	128899	3296249
2258	128942	3295821
2259	128992	3295592
2260	129041	3295328
2261	129085	3294924
2262	129136	3294726
2263	129187	3294501
2264	129244	3294463
2265	129326	3295027
2266	129395	3295277
2267	129480	3295932
2268	129555	3296334
2269	129600	3295966
2270	129669	3296220
2271	129728	3296203
2272	129786	3296171
2273	129857	3296463
2274	129911	3296329
2275	129975	3296455
2276	130039	3296556
2277	130084	3296202
2278	130154	3296456
2279	130233	3296954
2280	130311	3297425
2281	130359	3297136
2282	130438	3297639
2283	130497	3297628
2284	130547	3297393
2285	130605	3297358
2286	130684	3297848
2287	130773	3298593
2288	130838	3298754
2289	130973	3300645
2290	131069	3301564
2291	131152	3302155
2292	131268	3303569
2293	131334	3303754
2294	131387	3303572
2295	131464	3304013
2296	131540	3304441
2297	131616	3304847
2298	131685	3305071
2299	131778	3305920
2300	131847	3306167
2301	131911	3306275
2302	131966	3306150
2303	132027	3306177
2304	132093	3306336
2305	132201	3307571
2306	132278	3307990
2307	132361	3308571
2308	132414	3308404
2309	132460	3308075
2310	132509	3307813
2311	132566	3307750
2312	132633	3307930
2313	132710	3308362
2314	132792	3308918
2315	132878	3309562
2316	132993	3310937
2317	133108	3312323
2318	133227	3313798
2319	133346	3315280
2320	133426	3315765
2321	133541	3317142
2322	133612	3317422
2323	133656	3317036
2324	133710	3316885
2325	133755	3316513
2326	133804	3316242
2327	133842	3315702
2328	133886	3315318
2329	133941	3315205
2330	133987	3314847
2331	134031	3314464
2332	134077	3314114
2333	134120	3313713
2334	134170	3313469
2335	134221	3313240
2336	134258	3312691
2337	134302	3312291
2338	134341	3311785
2339	134418	3312209
2340	134500	3312757
2341	134548	3312459
2342	134589	3312004
2343	134631	3311568
2344	134677	3311228
2345	134710	3310568
2346	134777	3310753
2347	134819	3310306
2348	134861	3309871
2349	134911	3309628
2350	134969	3309595
2351	135052	3310158
2352	135144	3310963
2353	135193	3310695
2354	135238	3310336
2355	135290	3310143
2356	135349	3310118
2357	135400	3309913
2358	135442	3309465
2359	135494	3309287
2360	135541	3308980
2361	135576	3308374
2362	135626	3308138
2363	135675	3307857
2364	135711	3307278
2365	135754	3306874
2366	135784	3306156
2367	135826	3305715
2368	135870	3305347
2369	135914	3304955
2370	135969	3304855
2371	136037	3305047
2372	136093	3304963
2373	136125	3304281
2374	136169	3303894
2375	136216	3303586
2376	136270	3303450
2377	136310	3302969
2378	136356	3302638
2379	136413	3302572
2380	136477	3302686
2381	136557	3303169
2382	136596	3302669
2383	136643	3302371
2384	136675	3301694
2385	136715	3301219
2386	136760	3300873
2387	136815	3300770
2388	136853	3300237
2389	136884	3299546
2390	136934	3299310
2391	136994	3299321
2392	137071	3299737
2393	137138	3299907
2394	137185	3299616
2395	137225	3299145
