iter	SMAPE	RMSE
5730	1.66876081	1.533474756
5731	1.668498211	1.5332693
5732	1.668138691	1.532995942
5733	1.66771149	1.53264234
5734	1.667500517	1.532453272
5735	1.667144052	1.532200396
5736	1.66685967	1.532000328
5737	1.666661482	1.531769871
5738	1.66625596	1.53134893
5739	1.665894107	1.530997019
5740	1.665736272	1.530855931
5741	1.665481924	1.530663423
5742	1.665207614	1.530452031
5743	1.664803282	1.530163175
5744	1.664551503	1.529953883
5745	1.664246113	1.529742203
5746	1.663909334	1.529383128
5747	1.663712402	1.529225056
5748	1.663537815	1.528993781
5749	1.663191127	1.528672828
5750	1.66304091	1.528541061
5751	1.662752729	1.528287856
5752	1.662509266	1.528117022
5753	1.662135445	1.527311949
5754	1.661912281	1.527097811
5755	1.661672169	1.526910915
5756	1.661269494	1.52651537
5757	1.660967329	1.526327767
5758	1.660573852	1.525964815
5759	1.660194189	1.525581932
5760	1.659921436	1.525377629
5761	1.65956269	1.52514064
5762	1.659326512	1.524915164
5763	1.659158034	1.524742626
5764	1.658841176	1.524444393
5765	1.658543677	1.524264089
5766	1.65822295	1.523928358
5767	1.657863307	1.523632948
5768	1.657384102	1.523196263
5769	1.657024636	1.522891447
5770	1.656600183	1.522625195
5771	1.656221949	1.522250847
5772	1.655880595	1.521894609
5773	1.655365527	1.521500974
5774	1.655225577	1.521403936
5775	1.655002073	1.521200517
5776	1.654559669	1.520863525
5777	1.654179119	1.520562126
5778	1.654178454	1.520561279
5779	1.65383146	1.520250739
5780	1.653492346	1.519949314
5781	1.653204749	1.519725317
5782	1.652857591	1.519377079
5783	1.652342904	1.518840669
5784	1.65209691	1.518665676
5785	1.651692413	1.518378643
5786	1.651295893	1.518087245
5787	1.650791742	1.517712488
5788	1.650550648	1.517460539
5789	1.650135234	1.517088957
5790	1.649912477	1.516841087
5791	1.649332867	1.516311245
5792	1.649054403	1.516066662
5793	1.648926847	1.515958044
5794	1.648800367	1.515796352
5795	1.648645354	1.515609171
5796	1.648213255	1.515105563
5797	1.647974104	1.514942795
5798	1.647610056	1.514469876
5799	1.647272139	1.514221991
5800	1.647075858	1.513970502
5801	1.646837233	1.513698583
5802	1.646452343	1.513368538
5803	1.646269471	1.513223543
5804	1.64616485	1.51312785
5805	1.645803084	1.512871961
5806	1.645490148	1.512628348
5807	1.645192859	1.512449334
5808	1.644794529	1.512016811
5809	1.64434808	1.511660269
5810	1.644023246	1.511380941
5811	1.643788391	1.511113448
5812	1.643636001	1.510969978
5813	1.643144626	1.510646835
5814	1.642923403	1.510355574
5815	1.642670031	1.510131147
5816	1.642554596	1.510040269
5817	1.642244573	1.509773699
5818	1.641953308	1.509541209
5819	1.641529913	1.509242034
5820	1.641174734	1.508962222
5821	1.640788825	1.508565438
5822	1.640506029	1.508324886
5823	1.640080768	1.507935646
5824	1.640077496	1.507934933
5825	1.639841086	1.507714443
5826	1.639506572	1.507426594
5827	1.639276876	1.507237689
5828	1.639015031	1.507012855
5829	1.638686203	1.506665551
5830	1.638497671	1.506512953
5831	1.63820297	1.506328003
5832	1.637926389	1.505926246
5833	1.637657259	1.505661735
5834	1.637324343	1.505369786
5835	1.637058601	1.505129522
5836	1.636663165	1.504781854
5837	1.636423208	1.504538215
5838	1.636295166	1.504440961
5839	1.636030122	1.504161544
5840	1.635633183	1.503887025
5841	1.635349466	1.503675329
5842	1.635073737	1.503353808
5843	1.634774798	1.503027298
5844	1.634743928	1.502883975
5845	1.634422241	1.502620891
5846	1.633986329	1.50221474
5847	1.633675269	1.501935115
5848	1.633261313	1.501635597
5849	1.63294038	1.501355821
5850	1.632667249	1.501116857
5851	1.632479045	1.500878866
5852	1.632294665	1.500676635
5853	1.632152619	1.500522923
5854	1.6317786	1.50024314
5855	1.631438287	1.499987776
5856	1.631095499	1.499671361
5857	1.630859124	1.499450685
5858	1.630466191	1.499176509
5859	1.630189889	1.498984493
5860	1.629857565	1.498645832
5861	1.629536616	1.498377844
5862	1.629297712	1.498162023
5863	1.629062035	1.497926395
5864	1.628906639	1.49779721
5865	1.628768366	1.497710953
5866	1.628316137	1.497320709
5867	1.627977028	1.496960196
5868	1.62785732	1.496830663
5869	1.627604034	1.496676175
5870	1.627280283	1.49628286
5871	1.626969626	1.495980737
5872	1.626574109	1.495718883
5873	1.626339945	1.495555753
5874	1.625981324	1.495206322
5875	1.625802811	1.495086309
5876	1.625438908	1.494748493
5877	1.62504001	1.494451884
5878	1.624813441	1.494256197
5879	1.624420753	1.493935642
5880	1.624112452	1.493739603
5881	1.623841955	1.493455542
5882	1.623557954	1.493178467
5883	1.62330157	1.492909945
5884	1.623089078	1.492644794
5885	1.622781029	1.492425601
5886	1.622315561	1.492022223
5887	1.621972903	1.491754684
5888	1.621662938	1.491516879
5889	1.621356867	1.491243998
5890	1.621037172	1.490927067
5891	1.620501993	1.490561755
5892	1.620261158	1.490315508
5893	1.619875874	1.489979302
5894	1.619597214	1.489739886
5895	1.619300771	1.489510164
5896	1.61917218	1.48940022
5897	1.61876597	1.489049582
5898	1.618476922	1.488741627
5899	1.618217848	1.488541246
5900	1.617950583	1.488369276
5901	1.617685959	1.488169758
5902	1.617602694	1.488120197
5903	1.617368495	1.487883698
5904	1.61717867	1.487691682
5905	1.616838956	1.487350849
5906	1.616514166	1.487056716
5907	1.616075311	1.486646011
5908	1.61575093	1.486331007
5909	1.615372954	1.485841
5910	1.61514774	1.485721427
5911	1.614821644	1.485423114
5912	1.614458598	1.485154434
5913	1.614284854	1.484909105
5914	1.61405477	1.48476015
5915	1.613721102	1.48448788
5916	1.613399083	1.484294319
5917	1.61302017	1.484025938
5918	1.612911421	1.483877294
5919	1.61265718	1.483667266
5920	1.612247337	1.483348864
5921	1.611923224	1.483167086
5922	1.611603623	1.482885303
5923	1.611371003	1.482687839
5924	1.61104077	1.48247991
5925	1.610776616	1.482237415
5926	1.610443802	1.481886783
5927	1.610278956	1.481730897
5928	1.609899711	1.481439175
5929	1.609621199	1.481179866
5930	1.609161955	1.480823859
5931	1.608877952	1.480542732
5932	1.608633963	1.480388777
5933	1.608320619	1.480051255
5934	1.608162215	1.479916984
5935	1.607950441	1.47962648
5936	1.607632509	1.479306376
5937	1.607433249	1.479100631
5938	1.607088091	1.478896059
5939	1.60688974	1.478705141
5940	1.606593979	1.478496395
5941	1.606253141	1.478234059
5942	1.606081394	1.477993152
5943	1.605974353	1.47781037
5944	1.605739809	1.477631969
5945	1.605419141	1.477258028
5946	1.605245809	1.477097543
5947	1.605086024	1.476789532
5948	1.604759908	1.4765448
5949	1.604568061	1.476404246
5950	1.604219166	1.476075645
5951	1.604135864	1.476006155
5952	1.603708618	1.4756428
5953	1.603485896	1.475442015
5954	1.603174558	1.475236547
5955	1.602741594	1.474834759
5956	1.602528553	1.474583664
5957	1.602321025	1.474342415
5958	1.602144614	1.474203015
5959	1.601866915	1.473952642
5960	1.6015743	1.473768259
5961	1.60115276	1.473402154
5962	1.60080173	1.4731302
5963	1.600515253	1.472775259
5964	1.600344161	1.472671609
5965	1.600135637	1.472495176
5966	1.599804822	1.472157978
5967	1.599471012	1.471924044
5968	1.599184116	1.471657635
5969	1.598696217	1.471312109
5970	1.598402096	1.471007291
5971	1.598240439	1.470880297
5972	1.598012322	1.470685532
5973	1.597657648	1.470401329
5974	1.597503683	1.470274969
5975	1.597178686	1.469909217
5976	1.597039165	1.469757379
5977	1.596763883	1.469513283
5978	1.596444505	1.469273225
5979	1.59622575	1.469007334
5980	1.596010523	1.468768526
5981	1.595741497	1.468576639
5982	1.59555202	1.46836825
5983	1.595081768	1.467861796
5984	1.594821404	1.467607393
5985	1.594454709	1.467315398
5986	1.59432323	1.467161932
5987	1.594091387	1.467007532
5988	1.59361632	1.466590159
5989	1.593476406	1.466447193
5990	1.593254023	1.466292266
5991	1.593061018	1.466173075
5992	1.592957783	1.466067581
5993	1.592635811	1.465819776
5994	1.592206921	1.465415155
5995	1.591949544	1.465107883
5996	1.591578951	1.464758315
5997	1.591290856	1.464388885
5998	1.591028956	1.464179906
5999	1.590801555	1.463984665
6000	1.590407922	1.463660814
6001	1.590125131	1.4633224
6002	1.589818348	1.463041049
6003	1.589321818	1.4626618
6004	1.588952494	1.462297062
6005	1.588747211	1.462121213
6006	1.588480004	1.461855598
6007	1.588157865	1.461588516
6008	1.587819146	1.461317355
6009	1.587583687	1.461084038
6010	1.587277929	1.46079522
6011	1.587080906	1.460632121
6012	1.586886251	1.460487574
6013	1.586634688	1.460255238
6014	1.586354825	1.46004507
6015	1.586080893	1.459768994
6016	1.585818456	1.459511846
6017	1.585613369	1.459348789
6018	1.58534757	1.459135261
6019	1.585127223	1.458915753
6020	1.584878758	1.45870272
6021	1.58479923	1.4586462
6022	1.584524638	1.458403552
6023	1.584379903	1.458238564
6024	1.584077462	1.458002737
6025	1.583735557	1.457702986
6026	1.583418314	1.457414592
6027	1.583095661	1.457064552
6028	1.582848888	1.456856486
6029	1.582541095	1.456526743
6030	1.582324299	1.456332445
6031	1.581982874	1.456037177
6032	1.581643741	1.45584037
6033	1.581539832	1.455704159
6034	1.581246451	1.455423297
6035	1.580896664	1.455158295
6036	1.580618703	1.454871237
6037	1.580184512	1.454499096
6038	1.579923892	1.454111169
6039	1.579567223	1.453779908
6040	1.579385981	1.45358328
6041	1.579247953	1.453348178
6042	1.57908607	1.453192596
6043	1.578725239	1.452764705
6044	1.578638752	1.452696543
6045	1.57847674	1.452573045
6046	1.578177145	1.452334312
6047	1.577921467	1.452106962
6048	1.577728938	1.451912169
6049	1.57760186	1.451750803
6050	1.577256905	1.451457879
6051	1.576968469	1.451264115
6052	1.576763146	1.451023181
6053	1.576514431	1.450842549
6054	1.576265936	1.450573767
6055	1.576148509	1.450462011
6056	1.575674543	1.450115706
6057	1.575517193	1.449987289
6058	1.57520937	1.449697067
6059	1.574882863	1.449107857
6060	1.574638424	1.448951223
6061	1.574276129	1.448631935
6062	1.573872839	1.448302384
6063	1.573426536	1.447860082
6064	1.573304947	1.447775965
6065	1.572982391	1.447489703
6066	1.572671084	1.447142836
6067	1.572487213	1.446971315
6068	1.572388751	1.446817978
6069	1.572174657	1.446618813
6070	1.571802178	1.446312516
6071	1.57150576	1.44602066
6072	1.571203863	1.445743721
6073	1.57080398	1.445335114
6074	1.57071227	1.445234484
6075	1.570497674	1.445029012
6076	1.570195163	1.444805673
6077	1.569804795	1.444530378
6078	1.569702638	1.444477241
6079	1.569543226	1.44405241
6080	1.569131356	1.443700033
6081	1.568842053	1.443354489
6082	1.568678164	1.443185944
6083	1.56827836	1.442867565
6084	1.568053734	1.442700936
6085	1.567771061	1.442388963
6086	1.567558849	1.442199603
6087	1.567063543	1.441895753
6088	1.566674603	1.441526595
6089	1.566423551	1.441264981
6090	1.566080366	1.441013618
6091	1.565703589	1.440642413
6092	1.565303171	1.440321163
6093	1.56503775	1.440073374
6094	1.564624712	1.439650831
6095	1.564342512	1.439367342
6096	1.564005459	1.439083698
6097	1.563817652	1.438934072
6098	1.563537221	1.438683793
6099	1.563219967	1.438390443
6100	1.562996706	1.438216209
6101	1.562812665	1.43803291
6102	1.562574073	1.437854789
6103	1.56222353	1.437549037
6104	1.56199996	1.437364004
6105	1.561785346	1.437176182
6106	1.561574275	1.436961824
6107	1.561345968	1.436758538
6108	1.561040886	1.436509575
6109	1.560820165	1.435985211
6110	1.560626123	1.435792222
6111	1.560428215	1.435652319
6112	1.560276394	1.435519722
6113	1.559998662	1.435283877
6114	1.559727785	1.434932638
6115	1.559483721	1.43477471
6116	1.559064134	1.434382828
6117	1.558825734	1.434127178
6118	1.558459482	1.433863418
6119	1.558063174	1.433562523
6120	1.557562198	1.433074586
6121	1.557405526	1.432922416
6122	1.557257157	1.432781984
6123	1.557034008	1.432615966
6124	1.55650404	1.432194316
6125	1.556344151	1.431957436
6126	1.556021063	1.431688116
6127	1.555683381	1.431422411
6128	1.55541163	1.431166713
6129	1.555212921	1.431022947
6130	1.554946872	1.430815669
6131	1.554693791	1.430627064
6132	1.554403051	1.430389943
6133	1.554182475	1.430106555
6134	1.553922013	1.429852501
6135	1.553701356	1.42965662
6136	1.553429392	1.429447855
6137	1.553180448	1.429242329
6138	1.553082666	1.429155074
6139	1.552683629	1.428805215
6140	1.55230514	1.428416149
6141	1.552064621	1.428226943
6142	1.551804962	1.428031169
6143	1.551606019	1.427761821
6144	1.551460912	1.427637012
6145	1.551230986	1.427454021
6146	1.550993277	1.427280848
6147	1.550728741	1.427029204
6148	1.550505088	1.426810792
6149	1.550359465	1.426600368
6150	1.550064372	1.426287738
6151	1.549860052	1.426065816
6152	1.549486939	1.425690222
6153	1.549262198	1.42547737
6154	1.549004013	1.425259563
6155	1.548688922	1.424963931
6156	1.548307399	1.424587576
6157	1.548155573	1.424455003
6158	1.547777194	1.424214726
6159	1.547453415	1.423907315
6160	1.547369423	1.423777238
6161	1.547136005	1.423551227
6162	1.547015039	1.423450384
6163	1.546879247	1.423314309
6164	1.546500235	1.422920044
6165	1.546178241	1.42263197
6166	1.54589075	1.422356401
6167	1.545597451	1.422087229
6168	1.545440509	1.42192767
6169	1.545213049	1.421644623
6170	1.544671431	1.421214242
6171	1.544471096	1.421027669
6172	1.544143716	1.420702384
6173	1.544017295	1.420581618
6174	1.543858544	1.42044103
6175	1.543580712	1.42018922
6176	1.543453113	1.420063971
6177	1.543126076	1.419784606
6178	1.542736994	1.419498367
6179	1.542665149	1.419432805
6180	1.542567599	1.419334759
6181	1.5424217	1.419158662
6182	1.542268504	1.419011926
6183	1.542057811	1.418851275
6184	1.541699566	1.418621451
6185	1.541408976	1.418395193
6186	1.541141002	1.418152181
6187	1.540938921	1.417911489
6188	1.540779205	1.417755473
6189	1.540583306	1.417592603
6190	1.540451979	1.417445708
6191	1.540178736	1.41720019
6192	1.540076698	1.417129586
6193	1.539863817	1.416948115
6194	1.539491393	1.416610881
6195	1.539407479	1.416541831
6196	1.539152945	1.416282157
6197	1.538864478	1.415987362
6198	1.538679281	1.415813904
6199	1.538546851	1.415642963
6200	1.538373877	1.415466191
6201	1.538129893	1.41520658
6202	1.537889167	1.41496199
6203	1.537582219	1.414688108
6204	1.537274935	1.41436768
6205	1.537097877	1.414269301
6206	1.536807804	1.41402053
6207	1.536605099	1.413585082
6208	1.536287897	1.413318499
6209	1.536054814	1.413066501
6210	1.535741293	1.412785805
6211	1.535565194	1.41263604
6212	1.535076226	1.412221333
6213	1.534903498	1.412090448
6214	1.534549238	1.411848268
6215	1.534120654	1.411471916
6216	1.533944093	1.410993719
6217	1.5336266	1.410726662
6218	1.533402699	1.410521237
6219	1.533188085	1.410332354
6220	1.532978287	1.410186899
6221	1.532409525	1.409732665
6222	1.532034119	1.409445734
6223	1.531677068	1.409160853
6224	1.531416432	1.408936616
6225	1.53112792	1.408739886
6226	1.530898633	1.408538454
6227	1.530718232	1.408400229
6228	1.530474125	1.408149043
6229	1.530209211	1.407954442
6230	1.529955281	1.407764484
6231	1.529604668	1.407382485
6232	1.529331365	1.407109611
6233	1.528993164	1.406723547
6234	1.528706894	1.406479856
6235	1.528447071	1.406234617
6236	1.528214974	1.406027986
6237	1.527805316	1.405712711
6238	1.527504645	1.405506368
6239	1.527243685	1.405273309
6240	1.52701091	1.405072006
6241	1.526765406	1.404852502
6242	1.526531109	1.404632279
6243	1.526155106	1.404301187
6244	1.525901938	1.404047973
6245	1.525820126	1.403967431
6246	1.525625643	1.403760038
6247	1.525356826	1.403552477
6248	1.525183531	1.403372063
6249	1.524843622	1.40312808
6250	1.524656468	1.402973545
6251	1.524309813	1.402748801
6252	1.523973755	1.402441298
6253	1.523856407	1.402334604
6254	1.523703898	1.40221602
6255	1.523554849	1.40208341
6256	1.523224506	1.401821992
6257	1.522984513	1.401526964
6258	1.522783182	1.401350683
6259	1.522582636	1.401150973
6260	1.522384765	1.401006649
6261	1.522146368	1.40080252
6262	1.521950732	1.400631967
6263	1.52164994	1.400345254
6264	1.521401289	1.400041551
6265	1.521163868	1.399851338
6266	1.520847172	1.399617921
6267	1.520496575	1.399296141
6268	1.520019665	1.39896361
6269	1.519780199	1.398745477
6270	1.519429324	1.39848838
6271	1.519221123	1.398214783
6272	1.518751452	1.397848433
6273	1.518467781	1.397576833
6274	1.518037931	1.397272474
6275	1.517809444	1.397065121
6276	1.517486095	1.396806453
6277	1.517277883	1.396616564
6278	1.517055638	1.396338365
6279	1.51682262	1.396129842
6280	1.516692903	1.396020875
6281	1.516542581	1.39590455
6282	1.516285766	1.395653371
6283	1.51601574	1.395286629
6284	1.515837347	1.395002812
6285	1.515609469	1.394832319
6286	1.515223248	1.394552361
6287	1.515030068	1.394322971
6288	1.514596723	1.39386174
6289	1.514436781	1.393677555
6290	1.514293984	1.393546965
6291	1.514028105	1.393306011
6292	1.513787176	1.393091671
6293	1.513601569	1.392931068
6294	1.513285265	1.392704766
6295	1.513123993	1.392589816
6296	1.512943266	1.392466623
6297	1.512624381	1.392205917
6298	1.512240985	1.391806402
6299	1.512036586	1.391594701
6300	1.511774904	1.391349722
6301	1.511613381	1.391221037
6302	1.511342002	1.390966617
6303	1.511076907	1.390730954
6304	1.510819365	1.390513929
6305	1.510531388	1.390208454
6306	1.510314403	1.390065336
6307	1.51005367	1.389834882
6308	1.509815759	1.389647957
6309	1.509535431	1.389358044
6310	1.509378042	1.389169399
6311	1.50913385	1.388933176
6312	1.508827471	1.388722988
6313	1.508425579	1.388444928
6314	1.508219084	1.388272351
6315	1.507845954	1.387882003
6316	1.507650752	1.387744728
6317	1.507481002	1.387577469
6318	1.507392832	1.387425733
6319	1.507050737	1.387142057
6320	1.506982782	1.387075821
6321	1.506576976	1.386763329
6322	1.50638788	1.386449484
6323	1.506230675	1.386304629
6324	1.506040508	1.386144616
6325	1.505725029	1.385885688
6326	1.505453522	1.385605675
6327	1.505124284	1.385329693
6328	1.504828086	1.385026153
6329	1.504607514	1.384875332
6330	1.504469101	1.384758838
6331	1.504309755	1.384570004
6332	1.504151628	1.384400708
6333	1.503844023	1.384138478
6334	1.503495662	1.383862446
6335	1.50313481	1.383480135
6336	1.502927508	1.383324381
6337	1.502687513	1.383131105
6338	1.502534503	1.38299456
6339	1.502368272	1.38282573
6340	1.502232067	1.382622459
6341	1.501911303	1.382410896
6342	1.501569296	1.38204771
6343	1.501399025	1.381858257
6344	1.50118349	1.381592359
6345	1.500778814	1.381198385
6346	1.500528198	1.38095003
6347	1.500208691	1.380688878
6348	1.499991113	1.380461955
6349	1.499839272	1.380359752
6350	1.499651412	1.38022356
6351	1.499369376	1.379976496
6352	1.499056732	1.379680586
6353	1.498786884	1.379464243
6354	1.498572017	1.379260436
6355	1.498212621	1.378923003
6356	1.498099903	1.378837313
6357	1.497937725	1.378698233
6358	1.497786492	1.378556956
6359	1.497728776	1.378413833
6360	1.497465164	1.37813134
6361	1.497313098	1.3779546
